Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,2019 Longevity Pay,Grade
HHS,Department of Health and Human Services,Facilities and Logistical Services,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Chief Operating Officer,M,154242.90,0.00,0.00,M2
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,115099.00,0.00,0.00,26
HHS,Department of Health and Human Services,School Health Services,F,99852.00,0.00,1952.19,23
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,90848.00,0.00,1230.72,21
HHS,Department of Health and Human Services,Fiscal Team,F,98813.30,0.00,0.00,23
HHS,Department of Health and Human Services,Fiscal Team,F,107346.00,0.00,1202.42,25
HHS,Department of Health and Human Services,"Chief, Behavioral Health and Crisis Services",F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Chief Operating Officer,F,75290.00,0.00,0.00,17
HHS,Department of Health and Human Services,Adult Drug Court,F,71852.00,3627.90,2109.12,16
HHS,Department of Health and Human Services,Aging and Disability Resource Unit,F,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Adult Behavioral Health Services,M,53889.00,1539.90,1817.19,16
HHS,Department of Health and Human Services,Fiscal Team,F,78902.00,0.00,4700.80,18
HHS,Department of Health and Human Services,Home Energy Assistance Program,F,86669.00,810.61,5162.56,20
HHS,Department of Health and Human Services,Rental Assistance,F,67726.73,0.00,0.00,18
HHS,Department of Health and Human Services,Area Health Centers,F,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Fiscal Team,M,113602.93,0.00,0.00,26
HHS,Department of Health and Human Services,Access to Behavioral Health Services,M,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Montgomery Cares,M,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Early Childhood Services,F,114220.26,0.00,0.00,M3
HHS,Department of Health and Human Services,Area Health Centers,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,"Chief, Children Youth and Families",F,176748.00,0.00,0.00,0
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,M,147383.63,0.00,0.00,M2
HHS,Department of Health and Human Services,Budget Team,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Treatment Services Admin,M,159938.32,0.00,0.00,M2
HHS,Department of Health and Human Services,"Chief, Children Youth and Families",F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Maternity Dental,F,71852.00,0.00,1054.56,16
HHS,Department of Health and Human Services,Contract Team,F,107346.00,1832.13,0.00,25
HHS,Department of Health and Human Services,Maternity Dental,F,107941.05,0.00,0.00,25
HHS,Department of Health and Human Services,Rental Assistance,F,81663.81,0.00,0.00,21
HHS,Department of Health and Human Services,Income Supports,M,99852.00,0.00,563.60,23
HHS,Department of Health and Human Services,Mental Health Services Seniors and Persons with Disabilities,F,109761.00,0.00,2148.64,25
HHS,Department of Health and Human Services,Income Supports,F,75290.00,0.00,1469.05,17
HHS,Department of Health and Human Services,Access to Behavioral Health Services,F,78902.00,0.00,0.00,18
HHS,Department of Health and Human Services,Fiscal Team,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Facilities and Logistical Services,M,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,"Chief, Aging and Disability Services",F,75290.00,0.00,1474.72,17
HHS,Department of Health and Human Services,Budget Team,F,104860.64,0.00,0.00,25
HHS,Department of Health and Human Services,Information Systems and Technology,M,121372.00,0.00,0.00,28
HHS,Department of Health and Human Services,Contract Team,F,87454.48,2343.92,0.00,23
HHS,Department of Health and Human Services,Facilities and Logistical Services,M,71852.00,19839.96,1054.56,16
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,F,53889.00,0.00,0.00,16
HHS,Department of Health and Human Services,Income Supports,F,71852.00,253.39,1297.92,16
HHS,Department of Health and Human Services,Child Welfare Services,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Fiscal Team,M,62612.46,576.06,0.00,16
HHS,Department of Health and Human Services,Income Supports,F,71852.00,0.00,2109.12,16
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,M,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Child Welfare Services,F,62488.00,0.00,3723.20,13
HHS,Department of Health and Human Services,Adult Foster Care - Project Home,F,71852.00,645.18,4280.64,16
HHS,Department of Health and Human Services,Fiscal Team,F,99852.00,0.00,5948.80,23
HHS,Department of Health and Human Services,School Health Services,F,62488.00,90.79,1834.56,13
HHS,Department of Health and Human Services,Area Agency on Aging Administration,F,109761.00,0.00,2148.64,25
HHS,Department of Health and Human Services,Child Welfare Services,F,68824.48,0.00,0.00,21
HHS,Department of Health and Human Services,Support Planning,F,64675.13,0.00,0.00,16
HHS,Department of Health and Human Services,"Chief, Public Health",F,167345.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Income Supports,M,55679.94,0.00,0.00,16
HHS,Department of Health and Human Services,Facilities and Logistical Services,F,62488.00,0.00,0.00,13
HHS,Department of Health and Human Services,Compliance Team,F,125672.99,0.00,2429.76,M3
HHS,Department of Health and Human Services,Aging and Disability Resource Unit,M,81853.96,0.00,0.00,20
HHS,Department of Health and Human Services,Rental Assistance,F,74001.35,0.00,0.00,20
HHS,Department of Health and Human Services,Home Care Services,M,96347.13,0.00,0.00,23
HHS,Department of Health and Human Services,Victim Assistance and Sexual Assault Program,F,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Transit Silver Spring Ride On,M,81803.61,17625.46,0.00,21
HHS,Department of Health and Human Services,Budget Team,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,"Chief, Aging and Disability Services",M,109761.00,0.00,2148.64,25
HHS,Department of Health and Human Services,Home Care Services,F,62488.00,0.00,3723.20,13
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,78902.00,0.00,0.00,18
HHS,Department of Health and Human Services,Jail Addiction Services,F,62488.00,0.00,1834.56,13
HHS,Department of Health and Human Services,Child Welfare Services,F,78902.00,0.00,4700.80,16
HHS,Department of Health and Human Services,Budget Team,F,109761.00,0.00,909.04,25
HHS,Department of Health and Human Services,Community Action Agency,F,71852.00,0.00,2109.12,16
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,F,45424.00,0.00,2706.08,21
HHS,Department of Health and Human Services,Special Projects - Linkages to Learning,M,49926.00,0.00,2684.20,23
HHS,Department of Health and Human Services,STD and HIV Services,F,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Early Childhood Services,F,70271.00,0.00,3473.91,16
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Rental Assistance,F,86669.00,0.00,2369.71,20
HHS,Department of Health and Human Services,Area Health Centers,F,76414.36,0.00,0.00,20
HHS,Department of Health and Human Services,Human Resources,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Contract Team,F,99852.00,1508.53,1953.12,23
HHS,Department of Health and Human Services,"Chief, Public Health",F,109761.00,0.00,2148.64,25
HHS,Department of Health and Human Services,Adult Behavioral Health Services,F,112566.00,0.00,0.00,25
HHS,Department of Health and Human Services,Educational Support,F,92241.65,0.00,0.00,23
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,103347.07,0.00,0.00,25
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,71852.00,13198.79,4280.64,16
HHS,Department of Health and Human Services,Income Supports,F,74499.61,203.07,0.00,20
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,F,71852.00,0.00,4272.41,16
HHS,Department of Health and Human Services,Child Welfare Services,F,90848.00,0.00,0.00,21
HHS,Department of Health and Human Services,Chief Operating Officer,F,169470.99,0.00,0.00,M1
HHS,Department of Health and Human Services,Fiscal Team,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Compliance Team,M,109761.00,0.00,2148.64,25
HHS,Department of Health and Human Services,Income Supports,F,71852.00,0.00,1541.28,16
HHS,Department of Health and Human Services,Child Care Subsidies - Admin,M,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Fiscal Team,F,99852.00,10235.56,5948.80,23
HHS,Department of Health and Human Services,Area Health Centers,F,143526.93,0.00,0.00,M3
HHS,Department of Health and Human Services,Child Welfare Services,F,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Medication Assisted Treatment - Clinical and Vocational Services,F,71852.00,126.70,0.00,16
HHS,Department of Health and Human Services,Support Planning,F,66390.66,0.00,0.00,16
HHS,Department of Health and Human Services,Medication Assisted Treatment - Clinical and Vocational Services,F,78902.00,0.00,0.00,18
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,M,167345.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,71852.00,8279.52,4280.64,16
HHS,Department of Health and Human Services,Aging and Disability Resource Unit,F,86669.00,0.00,1671.92,20
HHS,Department of Health and Human Services,TB and Refugee Health,F,68736.85,0.00,1919.04,16
HHS,Department of Health and Human Services,Early Childhood Services,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,F,71852.00,1989.32,4280.64,16
HHS,Department of Health and Human Services,Chief Operating Officer,F,96063.66,0.00,0.00,25
HHS,Department of Health and Human Services,Income Supports,F,84920.26,2251.71,0.00,20
HHS,Department of Health and Human Services,Health Care and Group Residential Services,F,141566.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,M,126871.13,0.00,0.00,M3
HHS,Department of Health and Human Services,Area Health Centers,F,142253.51,0.00,0.00,M3
HHS,Department of Health and Human Services,Infants and Toddlers,F,81663.81,0.00,0.00,21
HHS,Department of Health and Human Services,Fiscal Team,F,99852.00,0.00,1465.36,23
HHS,Department of Health and Human Services,Compliance Team,M,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Home Energy Assistance Program,F,108137.52,589.52,0.00,25
HHS,Department of Health and Human Services,Budget Team,F,95236.00,0.00,0.00,22
HHS,Department of Health and Human Services,Area Health Centers,F,62488.00,0.00,1834.56,13
HHS,Department of Health and Human Services,Senior Nutrition Program,F,107346.00,0.00,0.00,23
HHS,Department of Health and Human Services,Child Welfare Services,F,71852.00,0.00,2109.12,16
HHS,Department of Health and Human Services,Positive Youth Development,F,80702.95,0.00,0.00,23
HHS,Department of Health and Human Services,STD and HIV Services,F,68136.00,0.00,5279.04,21
HHS,Department of Health and Human Services,24 Hours Crisis Center,F,71852.00,5940.79,4280.64,16
HHS,Department of Health and Human Services,Contract Team,M,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Area Agency on Aging Administration,F,167345.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Area Agency on Aging Administration,M,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Area Agency on Aging Administration,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Information Systems and Technology,F,115099.00,0.00,6855.68,26
HHS,Department of Health and Human Services,Care Coordination,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Fiscal Team,F,90848.00,0.00,1778.40,21
HHS,Department of Health and Human Services,STD and HIV Services,F,88849.00,0.00,820.48,21
HHS,Department of Health and Human Services,Child Care Subsidies - Admin,F,62488.00,0.00,987.84,13
HHS,Department of Health and Human Services,Contract Team,F,71852.00,726.02,4280.64,16
HHS,Department of Health and Human Services,"Chief, Public Health",F,75290.00,0.00,1474.72,17
HHS,Department of Health and Human Services,Adult Shelters,F,109761.00,0.00,6537.44,25
HHS,Department of Health and Human Services,Income Supports,F,49629.05,101.46,0.00,13
HHS,Department of Health and Human Services,Information Systems and Technology,M,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,59176.50,0.00,3525.60,18
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,126584.00,0.00,2470.08,28
HHS,Department of Health and Human Services,Latino Health Initiative,F,99280.95,0.00,0.00,23
HHS,Department of Health and Human Services,STD and HIV Services,M,71852.00,405.42,0.00,16
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,115099.00,0.00,2252.64,26
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,F,71852.00,0.00,0.00,16
HHS,Department of Health and Human Services,Permanent Supportive Housing,F,109761.00,0.00,743.76,25
HHS,Department of Health and Human Services,Community Support Network for People with Disabilities,F,163148.54,0.00,0.00,M2
HHS,Department of Health and Human Services,Community Action Agency,F,99852.00,0.00,0.00,23
HHS,Department of Health and Human Services,Child Care Subsidies - Admin,F,90848.00,0.00,0.00,21
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,144795.97,0.00,0.00,M2
HHS,Department of Health and Human Services,"Planning, Accountability and Customer Service",F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Income Supports,F,86669.00,0.00,2543.84,20
HHS,Department of Health and Human Services,Permanent Supportive Housing,F,70271.00,0.00,263.43,16
HHS,Department of Health and Human Services,"Chief, Behavioral Health and Crisis Services",M,210000.00,0.00,0.00,0
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Fiscal Team,F,128587.81,0.00,0.00,M3
HHS,Department of Health and Human Services,Permanent Supportive Housing,F,71852.00,0.00,81.12,16
HHS,Department of Health and Human Services,Public Health Emergency Preparedness and Response Program,F,71852.00,0.00,4280.64,16
HHS,Department of Health and Human Services,Urine Monitoring Program,F,78902.00,0.00,4668.33,18
HHS,Department of Health and Human Services,Women's Health Services,F,57711.02,157.31,0.00,13
HHS,Department of Health and Human Services,Income Supports,F,67646.95,0.00,0.00,16
HHS,Department of Health and Human Services,STD and HIV Services,F,167345.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Infants and Toddlers,F,96991.62,0.00,0.00,23
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,M,163663.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,F,67726.73,0.00,0.00,18
HHS,Department of Health and Human Services,Access to Behavioral Health Services,F,52340.00,0.00,1555.29,24
HHS,Department of Health and Human Services,Community Action Agency,F,90848.00,0.00,1778.40,21
HHS,Department of Health and Human Services,Victim Assistance and Sexual Assault Program,F,62488.00,0.00,1834.57,13
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,F,109761.00,0.00,0.00,25
HHS,Department of Health and Human Services,Budget Team,M,114051.10,0.00,0.00,M3
HHS,Department of Health and Human Services,STD and HIV Services,M,143913.14,0.00,0.00,M3
HHS,Department of Health and Human Services,Adult Shelters,F,144751.00,0.00,0.00,M3
HHS,Department of Health and Human Services,Income Supports,F,131922.41,0.00,0.00,M3
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,78902.00,0.00,4700.80,18
HHS,Department of Health and Human Services,Home Care Services,F,78902.00,0.00,4700.80,18
HHS,Department of Health and Human Services,Home Care Services,F,72389.34,0.00,0.00,18
HHS,Department of Health and Human Services,Home Care Services,F,104680.00,0.00,6235.84,24
HHS,Department of Health and Human Services,Home Care Services,F,90848.00,0.00,5412.16,21
HHS,Department of Health and Human Services,Home Care Services,M,78902.00,0.00,0.00,18
HHS,Department of Health and Human Services,Home Care Services,F,78902.00,0.00,2315.04,18
HHS,Department of Health and Human Services,Home Care Services,F,78902.00,0.00,4700.80,18
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,77166.00,0.00,3814.88,18
HHS,Department of Health and Human Services,Home Care Services,F,67495.03,0.00,0.00,18
HHS,Department of Health and Human Services,Support Planning,M,115099.00,1704.78,0.00,26
HHS,Department of Health and Human Services,Adult Foster Care - Project Home,F,104680.00,0.00,6235.85,24
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,F,101769.90,0.00,0.00,24
HHS,Department of Health and Human Services,Information Systems and Technology,F,131014.94,0.00,0.00,32
HHS,Department of Health and Human Services,Linkages to Learning,F,99852.00,0.00,5948.80,23
HHS,Department of Health and Human Services,Information Systems and Technology,M,115099.00,0.00,0.00,26
HHS,Department of Health and Human Services,Area Health Centers,F,71553.11,0.00,0.00,20
HHS,Department of Health and Human Services,Service Coordination and Individual Support Services,M,82204.39,0.00,0.00,21
HHS,Department of Health and Human Services,Area Health Centers,F,104680.00,0.00,0.00,24
HHS,Department of Health and Human Services,Income Supports,F,86669.00,346.30,2543.84,20
HHS,Department of Health and Human Services,Educational Support,F,163663.00,0.00,0.00,M2
HHS,Department of Health and Human Services,Area Health Centers,M,104680.00,0.00,6235.84,23
